"source_url","product_id"
"https://www.academy.com/c/backpack/school-backpacks","139164798"
"https://www.academy.com/c/backpack/school-backpacks","139061692"
"https://www.academy.com/c/backpack/school-backpacks","168104727"
"https://www.academy.com/c/backpack/school-backpacks","132933460"
"https://www.academy.com/c/backpack/school-backpacks","167759473"
"https://www.academy.com/c/backpack/school-backpacks","167759211"
"https://www.academy.com/c/backpack/school-backpacks","160061785"
"https://www.academy.com/c/backpack/school-backpacks","167758913"
"https://www.academy.com/c/backpack/school-backpacks","165690898"
"https://www.academy.com/c/backpack/school-backpacks","165690353"
"https://www.academy.com/c/backpack/school-backpacks","165690329"
"https://www.academy.com/c/backpack/school-backpacks","165690281"
"https://www.academy.com/c/backpack/school-backpacks","130504194"
"https://www.academy.com/c/backpack/school-backpacks","160491099"
"https://www.academy.com/c/backpack/school-backpacks","141346814"
"https://www.academy.com/c/backpack/school-backpacks","141346777"
"https://www.academy.com/c/backpack/school-backpacks","139164940"
"https://www.academy.com/c/backpack/school-backpacks","136630415"
"https://www.academy.com/c/bags/lunch-boxes--bags","115013282"
"https://www.academy.com/c/bags/lunch-boxes--bags","165934291"
"https://www.academy.com/c/bags/lunch-boxes--bags","123912966"
"https://www.academy.com/c/bags/lunch-boxes--bags","115117348"
"https://www.academy.com/c/bags/lunch-boxes--bags","147229002"
"https://www.academy.com/c/bags/lunch-boxes--bags","157340919"
"https://www.academy.com/c/bags/lunch-boxes--bags","163849623"
"https://www.academy.com/c/bags/lunch-boxes--bags","164957562"
"https://www.academy.com/c/bags/lunch-boxes--bags","159654137"
"https://www.academy.com/c/bags/lunch-boxes--bags","163794378"
"https://www.academy.com/c/bags/lunch-boxes--bags","150039875"
"https://www.academy.com/c/bags/lunch-boxes--bags","151536890"
"https://www.academy.com/c/bags/lunch-boxes--bags","165104369"
"https://www.academy.com/c/bags/lunch-boxes--bags","163523674"
"https://www.academy.com/c/bags/lunch-boxes--bags","157340935"
"https://www.academy.com/c/bags/lunch-boxes--bags","165786099"
"https://www.academy.com/c/bags/lunch-boxes--bags","150983495"
"https://www.academy.com/c/bags/lunch-boxes--bags","166535638"
"https://www.academy.com/c/bags/lunch-boxes--bags","156610833"
"https://www.academy.com/c/bags/lunch-boxes--bags","166626505"
"https://www.academy.com/c/bags/lunch-boxes--bags","133120997"
"https://www.academy.com/c/bags/lunch-boxes--bags","164534341"
"https://www.academy.com/c/bags/lunch-boxes--bags","143854951"
"https://www.academy.com/c/bags/lunch-boxes--bags","165949425"
"https://www.academy.com/c/bags/lunch-boxes--bags","156610702"
"https://www.academy.com/c/bags/lunch-boxes--bags","162878676"
"https://www.academy.com/c/bags/lunch-boxes--bags","156253080"
"https://www.academy.com/c/bags/lunch-boxes--bags","165690855"
"https://www.academy.com/c/bags/lunch-boxes--bags","124646807"
"https://www.academy.com/c/bags/lunch-boxes--bags","166023982"
"https://www.academy.com/c/bags/lunch-boxes--bags","158922700"
"https://www.academy.com/c/bags/lunch-boxes--bags","164547707"
"https://www.academy.com/c/bags/lunch-boxes--bags","156253127"
"https://www.academy.com/c/bags/lunch-boxes--bags","127491724"
"https://www.academy.com/c/bags/lunch-boxes--bags","123510967"
"https://www.academy.com/c/bags/lunch-boxes--bags","147229037"
"https://www.academy.com/c/bags/lunch-boxes--bags","139061692"
"https://www.academy.com/c/bags/lunch-boxes--bags","160491099"
"https://www.academy.com/c/bags/lunch-boxes--bags","136630415"
"https://www.academy.com/c/shops/back-to-school","140620578"
"https://www.academy.com/c/shops/back-to-school","163571633"
"https://www.academy.com/c/shops/back-to-school","163561208"
"https://www.academy.com/c/shops/back-to-school","148661403"
"https://www.academy.com/c/shops/back-to-school","162381109"
"https://www.academy.com/c/shops/back-to-school","123034471"
"https://www.academy.com/c/shops/back-to-school","140596336"
"https://www.academy.com/c/shops/back-to-school","140699167"
"https://www.academy.com/c/shops/back-to-school","163300315"
"https://www.academy.com/c/shops/back-to-school","163523383"
"https://www.academy.com/c/shops/back-to-school","165672972"
"https://www.academy.com/c/shops/back-to-school","148903847"
"https://www.academy.com/c/shops/back-to-school","154419744"
"https://www.academy.com/c/shops/back-to-school","164118671"
"https://www.academy.com/c/shops/back-to-school","161854314"
"https://www.academy.com/c/shops/back-to-school","142470905"
"https://www.academy.com/c/shops/back-to-school","150039912"
"https://www.academy.com/c/shops/back-to-school","157655646"
"https://www.academy.com/c/shops/back-to-school","156338948"
"https://www.academy.com/c/shops/back-to-school","165992538"
"https://www.academy.com/c/shops/back-to-school","142024227"
"https://www.academy.com/c/shops/back-to-school","158333227"
"https://www.academy.com/c/shops/back-to-school","129381334"
"https://www.academy.com/c/shops/back-to-school","140901505"
"https://www.academy.com/c/shops/back-to-school","164200316"
"https://www.academy.com/c/shops/back-to-school","114841001"
"https://www.academy.com/c/shops/back-to-school","163561291"
"https://www.academy.com/c/shops/back-to-school","162610397"
"https://www.academy.com/c/shops/back-to-school","139767548"
"https://www.academy.com/c/shops/back-to-school","200023549"
"https://www.academy.com/c/shops/back-to-school","148876412"
"https://www.academy.com/c/shops/back-to-school","125814286"
"https://www.academy.com/c/shops/back-to-school","149605681"
"https://www.academy.com/c/shops/back-to-school","157329349"
"https://www.academy.com/c/shops/back-to-school","157329592"
"https://www.academy.com/c/shops/back-to-school","150621849"
"https://www.academy.com/c/shops/back-to-school","154352578"
"https://www.academy.com/c/shops/back-to-school","140082335"
"https://www.academy.com/c/shops/back-to-school","119259407"
"https://www.academy.com/c/shops/back-to-school","157330083"
"https://www.academy.com/c/shops/back-to-school","149627522"
"https://www.academy.com/c/shops/back-to-school","130467426"
"https://www.academy.com/c/shops/back-to-school","149612064"
"https://www.academy.com/c/shops/back-to-school","150465971"
"https://www.academy.com/c/shops/back-to-school","141776591"
"https://www.academy.com/c/shops/back-to-school","144582134"
"https://www.academy.com/c/shops/back-to-school","159799441"
"https://www.academy.com/c/shops/back-to-school","135602033"
"https://www.academy.com/c/shops/back-to-school","109260480"
"https://www.academy.com/c/shops/back-to-school","144397895"
"https://www.academy.com/c/shops/back-to-school","200041665"
"https://www.academy.com/c/shops/back-to-school","144135895"
"https://www.academy.com/c/shops/back-to-school","154034511"
"https://www.academy.com/c/shops/back-to-school","139767636"
"https://www.academy.com/c/shops/back-to-school","144134833"
"https://www.academy.com/c/shops/back-to-school","153243118"
"https://www.academy.com/c/shops/back-to-school","162584934"
"https://www.academy.com/c/shops/back-to-school","140602847"
"https://www.academy.com/c/shops/back-to-school","165741632"
"https://www.academy.com/c/shops/back-to-school","112925948"
"https://www.academy.com/c/shops/back-to-school","156984579"
"https://www.academy.com/c/shops/back-to-school","128846401"
"https://www.academy.com/c/shops/back-to-school","115559525"
"https://www.academy.com/c/shops/back-to-school","141776857"
"https://www.academy.com/c/shops/back-to-school","152760455"
"https://www.academy.com/c/shops/back-to-school","134992543"
"https://www.academy.com/c/shops/back-to-school","156339086"
"https://www.academy.com/c/shops/back-to-school","156338770"
"https://www.academy.com/c/shops/back-to-school","130984511"
"https://www.academy.com/c/shops/back-to-school","149623388"
"https://www.academy.com/c/shops/back-to-school","126670886"
"https://www.academy.com/c/shops/back-to-school","146450813"
"https://www.academy.com/c/shops/back-to-school","164305812"
"https://www.academy.com/c/shops/back-to-school","135622149"
"https://www.academy.com/c/shops/back-to-school","153320857"
"https://www.academy.com/c/shops/back-to-school","140521326"
"https://www.academy.com/c/shops/back-to-school","109678940"
"https://www.academy.com/c/shops/back-to-school","162158513"
"https://www.academy.com/c/shops/back-to-school","142842684"
"https://www.academy.com/c/shops/back-to-school","152393325"
"https://www.academy.com/c/shops/back-to-school","131880415"
"https://www.academy.com/c/shops/back-to-school","152286781"
"https://www.academy.com/c/shops/back-to-school","146505159"
